"Match ID","Series","League","Start Date/Time","Match Length","Duration (secs)","Kills Score","","Winner","Radiant Team","Radiant Players","Dire Team","Dire Players"
"5413978646","443103","12027","14 May 2020 02:12","25:03","1503","30-5","30,5","Radiant","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank","4 Zoomers","monkeys-forever, Legend, Husky, Noblewingz, Gunnar"
"5413932556","443058","12027","14 May 2020 01:07","29:30","1770","13-26","13,26","Dire","Low Profile","Flapjackmun, sl4d1n-,  Romero Rtkre, DarkMago♥, Asdfk","Infamous Gaming","papita, Accel, Unknown, Michael-, pakazs"
"5413880229","443058","12027","14 May 2020 12:05","37:16","2236","18-42","18,42","Dire","Infamous Gaming","papita, Accel, Unknown, Michael-, pakazs","Low Profile","Flapjackmun, sl4d1n-,  Romero Rtkre, DarkMago♥, Asdfk"
"5413816762","443058","12027","13 May 2020 11:03","32:07","1927","13-35","13,35","Dire","Low Profile","Flapjackmun, sl4d1n-, ??????????, DarkMago♥, Asdfk","Infamous Gaming","papita, Accel, Unknown, Michael-, pakazs"
"5413776697","443002","12027","13 May 2020 10:36","28:12","1692","39-27","39,27","Radiant","Aggressive Mode","Skylark, SsaSpartan, ThuG, Qupe, Focus","Team Unique","VANSKOR, 633, illusion, Zitraks, 19tten"
"5413714458","443002","12027","13 May 2020 09:41","27:28","1648","33-23","33,23","Radiant","Aggressive Mode","Skylark, SsaSpartan, ThuG, Qupe, Focus","Team Unique","VANSKOR, 633, illusion, Zitraks, 19tten"
"5413629529","443002","12027","13 May 2020 08:46","24:32","1472","27-9","27,9","Radiant","Aggressive Mode","Skylark, SsaSpartan, ThuG, Qupe, Focus","Team Unique","VANSKOR, 633, illusion, Zitraks, 19tten"
"5413590967","442886","11974","13 May 2020 08:13","34:54","2094","19-36","19,36","Dire","Team Liquid","iNSaNiA, Boxi, qojqva, miCKe, Taiga","Ninjas in Pyjamas","Supream, Era, SoNNeikO, Charliedota, SabeRLight"
"5413517072","442844","12027","13 May 2020 07:24","42:29","2549","32-21","32,21","Radiant","Winstrike Team","Unknown, bruh, young G, [T]SA, DkFogas","5dog","CwyT, mio, FishmanLFT5, Crystallis, 5up"
"5413516052","442886","11974","13 May 2020 07:24","24:20","1460","30-8","30,8","Radiant","Ninjas in Pyjamas","Supream, Era, SoNNeikO, Charliedota, SabeRLight","Team Liquid","iNSaNiA, Boxi, qojqva, miCKe, Taiga"
"5413406221","442844","12027","13 May 2020 06:15","38:31","2311","28-23","28,23","Radiant","Winstrike Team","Unknown, bruh, young G, [T]SA, DkFogas","5dog","CwyT, mio, FishmanLFT5, Crystallis, 5up"
"5413388664","442886","11974","13 May 2020 06:06","53:44","3224","38-28","38,28","Radiant","Team Liquid","iNSaNiA, Boxi, qojqva, miCKe, Taiga","Ninjas in Pyjamas","Supream, Era, SoNNeikO, Charliedota, SabeRLight"
"5413276892","442844","12027","13 May 2020 05:03","42:05","2525","29-30","29,30","Dire","Winstrike Team","Unknown, bruh, young G, [T]SA, DkFogas","5dog","CwyT, mio, FishmanLFT5, Crystallis, 5up"
"5413260670","442803","11974","13 May 2020 04:55","35:15","2115","13-19","13,19","Dire","Virtus.pro","Resolut1on, No[o]ne, Zayac, iLTW, Solo","Team Secret","MATUMBAMAN, zai, Puppey, YapzOr, Nisha"
"5413152721","442803","11974","13 May 2020 04:05","22:27","1347","8-23","8,23","Dire","Virtus.pro","Resolut1on, No[o]ne, Zayac, iLTW, Solo","Team Secret","MATUMBAMAN, zai, Puppey, YapzOr, Nisha"
"5413132026","442759","12027","13 May 2020 03:56","33:57","2037","11-40","11,40","Dire","CR","Mushi, Ohaiyo, Roddgee, vtFaded, Benhur","Reality Rift","NuTz, kYxY, Drew, Alacrity, Hustla"
"5413049140","442745","11974","13 May 2020 03:07","22:24","1344","36-16","36,16","Radiant","FlyToMoon","GeneRaL, ALWAYSWANNAFLY, ALOHADANCE, V-Tune, Iceberg","ViKin.gg","Seleri, 27monkey, Tobi, Shad, BooM"
"5413006302","442759","12027","13 May 2020 02:44","44:43","2683","23-37","23,37","Dire","CR","Mushi, Ohaiyo, Roddgee, vtFaded, Benhur","Reality Rift","NuTz, kYxY, Drew, Alacrity, Hustla"
"5412945812","442747","11898","13 May 2020 02:10","25:11","1511","14-20","14,20","Dire","Sparking Arrow Gaming","骑牛的, Felixciaoba, 圣子华炼, Op, Angel","Vici Gaming","Ori, Eurus, Pyw, Yang, Dy"
"5412930786","442759","12027","13 May 2020 02:01","29:36","1776","32-13","32,13","Radiant","CR","Mushi, Ohaiyo, Roddgee, vtFaded, Benhur","Reality Rift","NuTz, kYxY, Drew, Alacrity, Hustla"
"5412917255","442745","11974","13 May 2020 01:52","39:23","2363","30-17","30,17","Radiant","ViKin.gg","Seleri, 27monkey, Tobi, Shad, BooM","FlyToMoon","GeneRaL, ALWAYSWANNAFLY, ALOHADANCE, V-Tune, Iceberg"
"5412894886","442735","12027","13 May 2020 01:46","34:26","2066","36-15","36,15","Radiant","CDEC","Xm, Srf, James, 123.Hz, 长亭外 古道边 芳草天","Longinus","InJuly, ., ssyyds, Piao, Yld"
"5412846413","442747","11898","13 May 2020 01:04","43:10","2590","22-21","22,21","Dire","Sparking Arrow Gaming","骑牛的, Felixciaoba, 圣子华炼, Op, Angel","Vici Gaming","Ori, Eurus, Pyw, Yang, Dy"
"5412832357","442745","11974","13 May 2020 12:57","24:01","1441","31-7","31,7","Radiant","FlyToMoon","GeneRaL, ALWAYSWANNAFLY, ALOHADANCE, V-Tune, Iceberg","ViKin.gg","Seleri, 27monkey, Tobi, Shad, BooM"
"5412800059","442735","12027","13 May 2020 12:29","47:58","2878","34-27","34,27","Radiant","CDEC","Xm, Srf, James, 123.Hz, 长亭外 古道边 芳草天","Longinus","InJuly, ., ssyyds, Piao, Yld"
"5412774960","442728","12027","13 May 2020 12:09","40:44","2444","16-42","16,42","Dire","Flower Gaming","LaNcE, ddz`, YamateH, MozuN -, CandyLoon","MOTIVADE.TRUST GAMING","Boombell, Fearless, Masaros, Q, JaCkky"
"5412763365","442727","11974","13 May 2020 11:59","21:54","1314","29-12","29,12","Radiant","OG","n0tail, 7ckngMad, Saksa, SumaiL, MidOne","HellRaisers","Nix, Funn1k, xannii, Miposhka, RodjER"
"5412734000","442735","12027","13 May 2020 11:37","21:26","1286","14-4","14,4","Radiant","CDEC","Xm, Srf, James, 123.Hz, 长亭外 古道边 芳草天","Longinus","InJuly, ., ssyyds, Piao, Yld"
"5412712843","442722","11898","13 May 2020 11:17","34:41","2081","38-21","38,21","Radiant","PSG.LGD","xNova, Chalice, fy, Somnus, old eLeVeN","KEEN GAMING","Yds., xiaofu, 涵冰飘雪, Blood, Erica"
"5412700403","442728","12027","13 May 2020 11:07","30:17","1817","17-30","17,30","Dire","Flower Gaming","LaNcE, ddz`, YamateH, MozuN -, CandyLoon","MOTIVADE.TRUST GAMING","Boombell, Fearless, Masaros, Q, JaCkky"
"5412692715","442727","11974","13 May 2020 11:05","26:03","1563","22-10","22,10","Radiant","OG","n0tail, 7ckngMad, Saksa, SumaiL, MidOne","HellRaisers","Nix, Funn1k, xannii, Miposhka, RodjER"
"5412650944","442699","12027","13 May 2020 10:33","27:01","1621","15-39","15,39","Dire","StarLucK.Fly","呆呆兽, 劣势路猛男, ZHEN_XSHEN, Dsj, falling","BadBoys","sjl, >.>, reikiyu, Ty, 小猪"
"5412650386","442722","11898","13 May 2020 10:24","31:40","1900","31-8","31,8","Radiant","PSG.LGD","xNova, Chalice, fy, Somnus, old eLeVeN","KEEN GAMING","Yds., xiaofu, 涵冰飘雪, Blood, Erica"
"5412569494","442699","12027","13 May 2020 09:12","51:24","3084","37-56","37,56","Dire","StarLucK.Fly","呆呆兽, 劣势路猛男, ZHEN_XSHEN, Dsj, falling","BadBoys","sjl, >.>, reikiyu, Ty, 小猪"
"5412483487","442699","12027","13 May 2020 08:00","43:54","2634","36-34","36,34","Dire","BadBoys","sjl, >.>, reikiyu, Ty, 小猪","StarLucK.Fly","呆呆兽, 劣势路猛男, ZHEN_XSHEN, Dsj, falling"
"5412210307","442608","12027","13 May 2020 02:13","38:31","2311","49-26","49,26","Radiant","4 Zoomers","monkeys-forever, Legend, Husky, Noblewingz, Gunnar","Infamous Gaming","papita, Accel, Unknown, Michael-, pakazs"
"5412182801","442608","12027","13 May 2020 01:05","41:33","2493","26-22","26,22","Radiant","4 Zoomers","monkeys-forever, Legend, Husky, Noblewingz, Gunnar","Infamous Gaming","papita, Accel, Unknown, Michael-, pakazs"
"5412134573","442579","12027","13 May 2020 12:09","18:24","1104","10-29","10,29","Dire","Low Profile","Flapjackmun, sl4d1n-, ??????????, DarkMago♥, Asdfk","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank"
"5412069445","442579","12027","12 May 2020 11:04","32:56","1976","35-16","35,16","Radiant","Thunder Predator","Leostyle, Kotaro, Matthew, Wu, Frank","Low Profile","Flapjackmun, sl4d1n-, ??????????, DarkMago♥, Asdfk"
"5411945283","442498","12027","12 May 2020 09:24","33:25","2005","44-35","44,35","Radiant","Team Unique","VANSKOR, 633, illusion, Zitraks, 19tten","5dog","CwyT, mio, FishmanLFT5, Crystallis, 5up"
"5411894214","442431","11831","12 May 2020 08:46","27:10","1630","35-15","35,15","Radiant","Team Secret","MATUMBAMAN, zai, Puppey, YapzOr, Nisha","VP.Prodigy","fn, DM, epileptick1d, Unknown, Save-"
"5411845785","442498","12027","12 May 2020 08:20","33:03","1983","23-27","23,27","Dire","5dog","CwyT, mio, FishmanLFT5, Crystallis, 5up","Team Unique","VANSKOR, 633, illusion, Zitraks, 19tten"
"5411811640","442431","11831","12 May 2020 07:58","17:54","1074","3-19","3,19","Dire","VP.Prodigy","fn, DM, epileptick1d, Unknown, Save-","Team Secret","MATUMBAMAN, zai, Puppey, YapzOr, Nisha"
"5411767384","442458","12027","12 May 2020 07:25","18:04","1084","3-15","3,15","Dire","Winstrike Team","Unknown, bruh, young G, [T]SA, DkFogas","Aggressive Mode","Skylark, SsaSpartan, ThuG, Qupe, Focus"
"5411681016","442431","11831","12 May 2020 06:43","45:31","2731","34-19","34,19","Radiant","Team Secret","MATUMBAMAN, zai, Puppey, YapzOr, Nisha","VP.Prodigy","fn, DM, epileptick1d, Unknown, Save-"
"5411670081","","12027","12 May 2020 06:18","38:03","2283","34-12","34,12","Radiant","Winstrike Team","Unknown, bruh, young G, [T]SA, DkFogas","Aggressive Mode","Skylark, SsaSpartan, ThuG, Qupe, Focus"
"5411564412","442384","12027","12 May 2020 05:18","37:49","2269","31-27","31,27","Radiant","Aggressive Mode","Skylark, SsaSpartan, ThuG, Qupe, Focus","Winstrike Team","Unknown, bruh, young G, [T]SA, DkFogas"
"5411557613","442328","11831","12 May 2020 05:14","36:19","2179","9-48","9,48","Dire","Team Unique","VANSKOR, 633, illusion, Zitraks, 19tten","ViKin.gg","Seleri, 27monkey, Tobi, Shad, BooM"
"5411415178","442328","11831","12 May 2020 04:04","35:08","2108","42-7","42,7","Radiant","ViKin.gg","Seleri, 27monkey, Tobi, Shad, BooM","Team Unique","VANSKOR, 633, illusion, Zitraks, 19tten"
"5411402061","","12027","12 May 2020 03:55","23:44","1424","25-10","25,10","Radiant","CR","Mushi, Ohaiyo, Roddgee, vtFaded, Benhur","MOTIVADE.TRUST GAMING","Boombell, Fearless, Masaros, Q, JaCkky"
"5411364943","442289","12027","12 May 2020 03:36","31:06","1866","25-7","25,7","Radiant","CDEC","Victoria, Xm, Srf, James, 长亭外 古道边 芳草天","StarLucK.Fly","呆呆兽, 劣势路猛男, ZHEN_XSHEN, Dsj, falling"
"5411334392","442280","11898","12 May 2020 03:27","25:30","1530","24-11","24,11","Radiant","Newbee","Faith, Moogy, Waixi, Awen, Newbee.Y.AQ","INVICTUS GAMING","Oli, JT-, kaka, flyfly, Emo"
"5411281598","442284","11831","12 May 2020 02:53","35:53","2153","14-27","14,27","Dire","Team Liquid","iNSaNiA, Boxi, qojqva, miCKe, Taiga","VP.Prodigy","fn, DM, epileptick1d, Unknown, Save-"
"5411271667","442289","12027","12 May 2020 02:47","18:24","1104","24-4","24,4","Radiant","CDEC","Victoria, Xm, Srf, James, 长亭外 古道边 芳草天","StarLucK.Fly","呆呆兽, 劣势路猛男, ZHEN_XSHEN, Dsj, falling"
"5411253904","442305","12027","12 May 2020 02:40","46:01","2761","43-17","43,17","Radiant","CR","Mushi, Ohaiyo, Roddgee, vtFaded, Benhur","MOTIVADE.TRUST GAMING","Boombell, Fearless, Masaros, Q, JaCkky"
"5411220121","442280","11898","12 May 2020 02:17","46:10","2770","33-15","33,15","Radiant","Newbee","Faith, Moogy, Waixi, Awen, Newbee.Y.AQ","INVICTUS GAMING","Oli, JT-, kaka, flyfly, Emo"
"5411185196","442284","11831","12 May 2020 01:56","36:15","2175","31-5","31,5","Radiant","VP.Prodigy","fn, DM, epileptick1d, Unknown, Save-","Team Liquid","iNSaNiA, Boxi, qojqva, miCKe, Taiga"
"5411166716","442289","12027","12 May 2020 01:50","31:33","1893","25-5","25,5","Radiant","StarLucK.Fly","呆呆兽, 劣势路猛男, ZHEN_XSHEN, Dsj, falling","CDEC","Victoria, Xm, Srf, James, 长亭外 古道边 芳草天"
"5411138328","442255","12027","12 May 2020 01:30","30:46","1846","20-36","20,36","Dire","Flower Gaming","LaNcE, ddz`, YamateH, MozuN -, CandyLoon","Reality Rift","NuTz, kYxY, Drew, Alacrity, Hustla"
"5411109935","442280","11898","12 May 2020 01:05","33:04","1984","15-26","15,26","Dire","Newbee","Faith, Moogy, Waixi, Awen, Newbee.Y.AQ","INVICTUS GAMING","Oli, JT-, kaka, flyfly, Emo"
"5411081351","442253","12027","12 May 2020 12:55","21:54","1314","43-8","43,8","Radiant","Longinus","InJuly, ., ssyyds, Piao, Yld","BadBoys","sjl, >.>, reikiyu, Ty, 小猪"
"5411043829","442255","12027","12 May 2020 12:14","49:21","2961","36-22","36,22","Radiant","Flower Gaming","LaNcE, ddz`, YamateH, MozuN -, CandyLoon","Reality Rift","NuTz, kYxY, Drew, Alacrity, Hustla"
"5411012910","442253","12027","12 May 2020 11:49","35:49","2149","17-21","17,21","Dire","BadBoys","sjl, >.>, reikiyu, Ty, 小猪","Longinus","InJuly, ., ssyyds, Piao, Yld"
"5410964544","442246","11898","12 May 2020 11:09","22:23","1343","11-28","11,28","Dire","Newbee","Faith, Moogy, Waixi, Awen, Newbee.Y.AQ","KEEN GAMING","Yds., xiaofu, 涵冰飘雪, Blood, Erica"
"5410955302","442253","12027","12 May 2020 11:01","16:15","975","3-19","3,19","Dire","Longinus","InJuly, ., ssyyds, Piao, Yld","BadBoys","sjl, >.>, reikiyu, Ty, 小猪"
"5410945338","442255","12027","12 May 2020 10:59","42:56","2576","18-24","18,24","Dire","Flower Gaming","LaNcE, ddz`, YamateH, MozuN -, CandyLoon","Reality Rift","NuTz, kYxY, Drew, Alacrity, Hustla"
"5410894010","442246","11898","12 May 2020 10:08","43:19","2599","24-36","24,36","Dire","Newbee","Faith, Moogy, Waixi, Awen, Newbee.Y.AQ","KEEN GAMING","Yds., xiaofu, 涵冰飘雪, Blood, Erica"
"5410125989","442002","11831","11 May 2020 08:33","24:57","1497","9-26","9,26","Dire","VP.Prodigy","fn, DM, epileptick1d, Unknown, Save-","Team Secret","MATUMBAMAN, zai, Puppey, YapzOr, Nisha"
"5410011536","442002","11831","11 May 2020 07:19","50:17","3017","18-25","18,25","Dire","VP.Prodigy","fn, DM, epileptick1d, Unknown, Save-","Team Secret","MATUMBAMAN, zai, Puppey, YapzOr, Nisha"
"5409896513","441932","11831","11 May 2020 06:04","39:39","2379","8-34","8,34","Dire","Virtus.pro","Resolut1on, No[o]ne, Zayac, iLTW, Solo","Team Liquid","iNSaNiA, Boxi, qojqva, miCKe, Taiga"
"5409783750","441932","11831","11 May 2020 05:02","35:38","2138","32-13","32,13","Radiant","Team Liquid","iNSaNiA, Boxi, qojqva, miCKe, Taiga","Virtus.pro","Resolut1on, No[o]ne, Zayac, iLTW, Solo"
"5409569580","441844","11831","11 May 2020 03:14","40:06","2406","40-10","40,10","Radiant","Team Liquid","iNSaNiA, Boxi, qojqva, miCKe, Taiga","Alliance","Limmp, Handsken, s4, Fng, Nikobaby"
"5409517754","441855","11898","11 May 2020 02:47","17:53","1073","8-21","8,21","Dire","Newbee","Faith, Moogy, Waixi, Awen, Newbee.Y.AQ","Vici Gaming","Ori, Eurus, Pyw, Yang, Dy"
"5409453940","441844","11831","11 May 2020 02:12","36:14","2174","26-15","26,15","Radiant","Alliance","Limmp, Handsken, s4, Fng, Nikobaby","Team Liquid","iNSaNiA, Boxi, qojqva, miCKe, Taiga"
"5409400404","441855","11898","11 May 2020 01:39","31:21","1881","18-24","18,24","Dire","Newbee","Faith, Moogy, Waixi, Awen, Newbee.Y.AQ","Vici Gaming","Ori, Eurus, Pyw, Yang, Dy"
"5409345502","441844","11831","11 May 2020 01:02","38:46","2326","39-8","39,8","Radiant","Team Liquid","iNSaNiA, Boxi, qojqva, miCKe, Taiga","Alliance","Limmp, Handsken, s4, Fng, Nikobaby"
"5409255403","441805","11898","11 May 2020 11:57","46:32","2792","32-17","32,17","Radiant","Sparking Arrow Gaming","骑牛的, Felixciaoba, 圣子华炼, Op, Angel","Newbee","Faith, Moogy, Waixi, Awen, Newbee.Y.AQ"
"5409201058","441805","11898","11 May 2020 11:07","31:28","1888","39-11","39,11","Radiant","Newbee","Faith, Moogy, Waixi, Awen, Newbee.Y.AQ","Sparking Arrow Gaming","骑牛的, Felixciaoba, 圣子华炼, Op, Angel"
"5409195427","441792","11975","11 May 2020 11:02","46:25","2785","38-32","38,32","Radiant","Vici Gaming","Ori, Eurus, Pyw, Yang, Dy","PSG.LGD","xNova, Chalice, fy, Somnus, old eLeVeN"
"5409138070","441792","11975","11 May 2020 10:13","22:06","1326","24-12","24,12","Radiant","Vici Gaming","Ori, Eurus, Pyw, Yang, Dy","PSG.LGD","xNova, Chalice, fy, Somnus, old eLeVeN"
"5409130231","441805","11898","11 May 2020 10:06","43:50","2630","34-19","34,19","Radiant","Sparking Arrow Gaming","骑牛的, Felixciaoba, 圣子华炼, Op, Angel","Newbee","Faith, Moogy, Waixi, Awen, Newbee.Y.AQ"
"5409069967","441792","11975","11 May 2020 09:11","29:50","1790","31-14","31,14","Radiant","Vici Gaming","Ori, Eurus, Pyw, Yang, Dy","PSG.LGD","xNova, Chalice, fy, Somnus, old eLeVeN"
"5409002008","441792","11975","11 May 2020 08:02","38:50","2330","22-33","22,33","Dire","Vici Gaming","Ori, Eurus, Pyw, Yang, Dy","PSG.LGD","xNova, Chalice, fy, Somnus, old eLeVeN"
"5408475337","441411","11831","10 May 2020 10:20","36:19","2179","35-14","35,14","Radiant","Team Unique","VANSKOR, 633, illusion, Zitraks, 19tten","Cyber Legacy","LastHero, Bignum, Palantimos, Pikachu, happydyurara"
"5408381021","441411","11831","10 May 2020 09:14","39:18","2358","26-39","26,39","Dire","Cyber Legacy","LastHero, Bignum, Palantimos, Pikachu, happydyurara","Team Unique","VANSKOR, 633, illusion, Zitraks, 19tten"
"5408280751","441411","11831","10 May 2020 08:02","47:50","2870","23-29","23,29","Dire","Team Unique","VANSKOR, 633, illusion, Zitraks, 19tten","Cyber Legacy","LastHero, Bignum, Palantimos, Pikachu, happydyurara"
"5408143396","441331","11831","10 May 2020 06:38","32:18","1938","19-27","19,27","Dire","Team Liquid","iNSaNiA, Boxi, qojqva, miCKe, Taiga","Team Secret","MATUMBAMAN, zai, Puppey, YapzOr, Nisha"
"5408031242","441331","11831","10 May 2020 05:43","31:26","1886","35-14","35,14","Radiant","Team Secret","MATUMBAMAN, zai, Puppey, YapzOr, Nisha","Team Liquid","iNSaNiA, Boxi, qojqva, miCKe, Taiga"
"5407913452","441247","11831","10 May 2020 04:38","21:49","1309","20-5","20,5","Radiant","Virtus.pro","Resolut1on, No[o]ne, Zayac, iLTW, Solo","Ninjas in Pyjamas","Supream, Era, SoNNeikO, Charliedota, SabeRLight"
"5407764028","441247","11831","10 May 2020 03:30","48:25","2905","40-27","40,27","Radiant","Virtus.pro","Resolut1on, No[o]ne, Zayac, iLTW, Solo","Ninjas in Pyjamas","Supream, Era, SoNNeikO, Charliedota, SabeRLight"
"5407741698","441161","11898","10 May 2020 03:15","48:39","2919","38-12","38,12","Radiant","CDEC","Victoria, Xm, Srf, James, 长亭外 古道边 芳草天","Team Aster","ChYuan, Xxs, Sccc, Fade, BoBoKa"
"5407716607","441159","11370","10 May 2020 03:05","52:54","3174","29-42","29,42","Dire","Vici Gaming","Ori, Eurus, Pyw, Yang, Dy","EHOME","Sylar, y`Maxine, Faith_bian, XinQ, NothingToSay"
"5407620398","441161","11898","10 May 2020 02:14","31:39","1899","25-4","25,4","Radiant","Team Aster","ChYuan, Xxs, Sccc, Fade, BoBoKa","CDEC","Victoria, Xm, Srf, James, 长亭外 古道边 芳草天"
"5407618907","441159","11370","10 May 2020 02:13","29:32","1772","13-38","13,38","Dire","Vici Gaming","Ori, Eurus, Pyw, Yang, Dy","EHOME","Sylar, y`Maxine, Faith_bian, XinQ, NothingToSay"
"5407606145","441155","11831","10 May 2020 02:12","33:47","2027","25-17","25,17","Dire","Natus Vincere","CeMaTheSlayeR, 9pasha, Crystallize, MagicaL, ilias","Alliance","Limmp, Handsken, s4, Fng, Nikobaby"
"5407530614","441159","11370","10 May 2020 01:23","36:01","2161","27-15","27,15","Radiant","Vici Gaming","Ori, Eurus, Pyw, Yang, Dy","EHOME","Sylar, y`Maxine, Faith_bian, XinQ, NothingToSay"
"5407505186","441161","11898","10 May 2020 01:07","45:21","2721","36-15","36,15","Radiant","CDEC","Victoria, Xm, Srf, James, 长亭外 古道边 芳草天","Team Aster","ChYuan, Xxs, Sccc, Fade, BoBoKa"
"5407485947","441155","11831","10 May 2020 01:00","42:42","2562","26-26","26,26","Radiant","Alliance","Limmp, Handsken, s4, Fng, Nikobaby","Natus Vincere","CeMaTheSlayeR, 9pasha, Crystallize, MagicaL, ilias"
"5407375923","441116","11975","10 May 2020 11:42","42:23","2543","38-19","38,19","Radiant","PSG.LGD","xNova, Chalice, fy, Somnus, old eLeVeN","EHOME","Sylar, y`Maxine, Faith_bian, XinQ, NothingToSay"
"5407357257","441104","11370","10 May 2020 11:38","23:21","1401","7-23","7,23","Dire","Newbee","Faith, Moogy, Waixi, Awen, Newbee.Y.AQ","Royal Never Give Up","June, Super, Setsu, Monet, Flyby"
"5407300501","441104","11370","10 May 2020 10:53","21:23","1283","25-8","25,8","Radiant","Newbee","Faith, Moogy, Waixi, Awen, Newbee.Y.AQ","Royal Never Give Up","June, Super, Setsu, Monet, Flyby"
"5407259910","441116","11975","10 May 2020 10:31","59:05","3545","36-47","36,47","Dire","EHOME","Sylar, y`Maxine, Faith_bian, XinQ, NothingToSay","PSG.LGD","xNova, Chalice, fy, Somnus, old eLeVeN"
"5407208000","441104","11370","10 May 2020 10:00","34:39","2079","17-30","17,30","Dire","Newbee","Faith, Moogy, Waixi, Awen, Newbee.Y.AQ","Royal Never Give Up","June, Super, Setsu, Monet, Flyby"
"5406639842","441005","12027","10 May 2020 01:04","30:03","1803","37-16","37,16","Radiant","Furr Glory","xavier1100, , cynicuL, p1ter, Saint Blue","Taango Gaming","Dextroy, Keitaro, Darviz, Atroz19, br1"
"5406584259","440980","12027","10 May 2020 12:07","22:11","1331","10-36","10,36","Dire","throne","YZC, Yamazaki, PMA Mode, Bob, 荒聖","0-900","Timado, Yri, SOUTHSIDEboi, zpp, Jeimari"
"5406134410","440782","11831","09 May 2020 06:58","37:34","2254","17-36","17,36","Dire","Ninjas in Pyjamas","Supream, Era, SoNNeikO, Charliedota, SabeRLight","VP.Prodigy","fn, DM, epileptick1d, Unknown, Save-"
"5406012245","440782","11831","09 May 2020 06:00","35:51","2151","32-10","32,10","Radiant","VP.Prodigy","fn, DM, epileptick1d, Unknown, Save-","Ninjas in Pyjamas","Supream, Era, SoNNeikO, Charliedota, SabeRLight"
"5405866989","440703","11831","09 May 2020 04:43","31:51","1911","12-30","12,30","Dire","Natus Vincere","CeMaTheSlayeR, 9pasha, Crystallize, MagicaL, ilias","Team Secret","MATUMBAMAN, zai, Puppey, YapzOr, Nisha"
"5405772909","440672","11898","09 May 2020 04:06","20:08","1208","19-7","19,7","Radiant","Vici Gaming","Ori, Eurus, Pyw, Yang, Dy","Royal Never Give Up","June, Super, Setsu, Monet, Flyby"
"5405746767","440685","11370","09 May 2020 03:46","36:41","2201","30-21","30,21","Radiant","PSG.LGD","xNova, Chalice, fy, Somnus, old eLeVeN","KEEN GAMING","Yds., xiaofu, 涵冰飘雪, Blood, Erica"
"5405727918","440703","11831","09 May 2020 03:44","33:06","1986","26-9","26,9","Radiant","Team Secret","MATUMBAMAN, zai, Puppey, YapzOr, Nisha","Natus Vincere","CeMaTheSlayeR, 9pasha, Crystallize, MagicaL, ilias"
"5405681537","440672","11898","09 May 2020 03:15","24:52","1492","32-14","32,14","Radiant","Vici Gaming","Ori, Eurus, Pyw, Yang, Dy","Royal Never Give Up","June, Super, Setsu, Monet, Flyby"
"5405644469","440685","11370","09 May 2020 03:00","21:48","1308","30-7","30,7","Radiant","PSG.LGD","xNova, Chalice, fy, Somnus, old eLeVeN","KEEN GAMING","Yds., xiaofu, 涵冰飘雪, Blood, Erica"
"5405580054","440672","11898","09 May 2020 02:22","30:37","1837","14-22","14,22","Dire","Vici Gaming","Ori, Eurus, Pyw, Yang, Dy","Royal Never Give Up","June, Super, Setsu, Monet, Flyby"
"5405573632","440633","11831","09 May 2020 02:23","42:19","2539","16-37","16,37","Dire","HellRaisers","Nix, Funn1k, xannii, Miposhka, RodjER","Virtus.pro","Resolut1on, No[o]ne, Zayac, iLTW, Solo"
"5405526944","440598","11370","09 May 2020 01:55","42:57","2577","33-18","33,18","Radiant","CDEC","Victoria, Xm, Srf, James, 长亭外 古道边 芳草天","EHOME","Sylar, y`Maxine, Faith_bian, XinQ, NothingToSay"
"5405448379","440633","11831","09 May 2020 01:04","50:25","3025","25-29","25,29","Dire","HellRaisers","Nix, Funn1k, xannii, Miposhka, RodjER","Virtus.pro","Resolut1on, No[o]ne, Zayac, iLTW, Solo"
"5405434012","440598","11370","09 May 2020 12:52","43:11","2591","39-16","39,16","Radiant","CDEC","Victoria, Xm, Srf, James, 长亭外 古道边 芳草天","EHOME","Sylar, y`Maxine, Faith_bian, XinQ, NothingToSay"
"5405423183","440599","11975","09 May 2020 12:44","39:55","2395","35-27","35,27","Radiant","Vici Gaming","Ori, Eurus, Pyw, Yang, Dy","PSG.LGD","xNova, Chalice, fy, Somnus, old eLeVeN"
"5405329568","440599","11975","09 May 2020 11:39","26:41","1601","17-31","17,31","Dire","PSG.LGD","xNova, Chalice, fy, Somnus, old eLeVeN","Vici Gaming","Ori, Eurus, Pyw, Yang, Dy"
"5405314026","440598","11370","09 May 2020 11:28","54:10","3250","31-43","31,43","Radiant","EHOME","Sylar, y`Maxine, Faith_bian, XinQ, NothingToSay","CDEC","Victoria, Xm, Srf, James, 长亭外 古道边 芳草天"
"5405200776","440558","11975","09 May 2020 10:03","1:01:51","3711","29-46","29,46","Dire","Royal Never Give Up","June, Super, Setsu, Monet, Flyby","EHOME","Sylar, y`Maxine, Faith_bian, XinQ, NothingToSay"
"5405138023","440558","11975","09 May 2020 09:09","31:23","1883","27-8","27,8","Radiant","EHOME","Sylar, y`Maxine, Faith_bian, XinQ, NothingToSay","Royal Never Give Up","June, Super, Setsu, Monet, Flyby"
"5405048752","440558","11975","09 May 2020 08:01","46:46","2806","23-29","23,29","Dire","EHOME","Sylar, y`Maxine, Faith_bian, XinQ, NothingToSay","Royal Never Give Up","June, Super, Setsu, Monet, Flyby"
